POP,GEOIDFQ,SUMLEVEL,REFERENCE_PERIOD,REFERENCE_PERIOD_FREQ,VINTAGE_PERIOD,VINTAGE_PERIOD_FREQ,VALUE_TYPE,CONF_LEVEL,CONF_LIMIT_UPPER,CONF_LIMIT_LOWER,SOURCE,LAST_UPDATED
46233,1600000US3954040,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
46436,1600000US3954040,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
46143,1600000US3954040,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
46705,1600000US3954040,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
46443,1600000US3954040,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47021,1600000US3954040,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
46510,1600000US3954040,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47335,1600000US3954040,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
46892,1600000US3954040,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47536,1600000US3954040,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
46963,1600000US3954040,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47675,1600000US3954040,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
47130,1600000US3954040,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47647,1600000US3954040,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
47252,1600000US3954040,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47573,1600000US3954040,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
47415,1600000US3954040,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
47589,1600000US3954040,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
47614,1600000US3954040,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
47628,1600000US3954040,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
47720,1600000US3954040,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
47655,1600000US3954040,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
47809,1600000US3954040,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
47818,1600000US3954040,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
48034,1600000US3954040,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
48003,1600000US3954040,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
48283,1600000US3954040,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
48250,1600000US3954040,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
48592,1600000US3954040,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
48550,1600000US3954040,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
48946,1600000US3954040,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
49008,1600000US3954040,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
49471,1600000US3954040,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
49462,1600000US3954040,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
50001,1600000US3954040,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
49772,1600000US3954040,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
50315,1600000US3954040,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
50017,1600000US3954040,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
50041,1600000US3954040,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
50349,1600000US3954040,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
50379,1600000US3954040,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
50784,1600000US3954040,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
50845,1600000US3954040,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
51046,1600000US3954040,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
51162,1600000US3954040,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
51424,1600000US3954040,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
557,1600000US3954152,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
550,1600000US3954152,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
551,1600000US3954152,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
554,1600000US3954152,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
547,1600000US3954152,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
557,1600000US3954152,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
544,1600000US3954152,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
559,1600000US3954152,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
539,1600000US3954152,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
560,1600000US3954152,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
535,1600000US3954152,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
554,1600000US3954152,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
529,1600000US3954152,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
548,1600000US3954152,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
524,1600000US3954152,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
544,1600000US3954152,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
522,1600000US3954152,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
540,1600000US3954152,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
518,1600000US3954152,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
536,1600000US3954152,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
518,1600000US3954152,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
520,1600000US3954152,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
505,1600000US3954152,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
517,1600000US3954152,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
490,1600000US3954152,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
512,1600000US3954152,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
475,1600000US3954152,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
507,1600000US3954152,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
466,1600000US3954152,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
507,1600000US3954152,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
453,1600000US3954152,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
504,1600000US3954152,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
441,1600000US3954152,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
505,1600000US3954152,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
432,1600000US3954152,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
504,1600000US3954152,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
425,1600000US3954152,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
511,1600000US3954152,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
417,1600000US3954152,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
511,1600000US3954152,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
413,1600000US3954152,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
412,1600000US3954152,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
415,1600000US3954152,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
414,1600000US3954152,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
412,1600000US3954152,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
411,1600000US3954152,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
414,1600000US3954152,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
413,1600000US3954152,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
414,1600000US3954152,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
796,1600000US3954726,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
785,1600000US3954726,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
789,1600000US3954726,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
780,1600000US3954726,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
791,1600000US3954726,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
783,1600000US3954726,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
785,1600000US3954726,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
774,1600000US3954726,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
787,1600000US3954726,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
775,1600000US3954726,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
793,1600000US3954726,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
774,1600000US3954726,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
800,1600000US3954726,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
782,1600000US3954726,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
803,1600000US3954726,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
786,1600000US3954726,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
802,1600000US3954726,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
788,1600000US3954726,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
801,1600000US3954726,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
785,1600000US3954726,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
802,1600000US3954726,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
803,1600000US3954726,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
799,1600000US3954726,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
805,1600000US3954726,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
813,1600000US3954726,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
826,1600000US3954726,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
810,1600000US3954726,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
828,1600000US3954726,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
807,1600000US3954726,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
830,1600000US3954726,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
810,1600000US3954726,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
838,1600000US3954726,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
805,1600000US3954726,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
840,1600000US3954726,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
803,1600000US3954726,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
843,1600000US3954726,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
804,1600000US3954726,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
848,1600000US3954726,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
801,1600000US3954726,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
851,1600000US3954726,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
806,1600000US3954726,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
806,1600000US3954726,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
812,1600000US3954726,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
811,1600000US3954726,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
822,1600000US3954726,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
811,1600000US3954726,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
830,1600000US3954726,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
818,1600000US3954726,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
831,1600000US3954726,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4668,1600000US3954866,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4639,1600000US3954866,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4685,1600000US3954866,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4644,1600000US3954866,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4698,1600000US3954866,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4636,1600000US3954866,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4720,1600000US3954866,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4638,1600000US3954866,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4723,1600000US3954866,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4601,1600000US3954866,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4720,1600000US3954866,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4555,1600000US3954866,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4723,1600000US3954866,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4540,1600000US3954866,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4723,1600000US3954866,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4530,1600000US3954866,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4777,1600000US3954866,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4576,1600000US3954866,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4738,1600000US3954866,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4558,1600000US3954866,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4709,1600000US3954866,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4728,1600000US3954866,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4718,1600000US3954866,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4761,1600000US3954866,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4659,1600000US3954866,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4723,1600000US3954866,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4634,1600000US3954866,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4722,1600000US3954866,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4593,1600000US3954866,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4703,1600000US3954866,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4566,1600000US3954866,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4696,1600000US3954866,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4538,1600000US3954866,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4687,1600000US3954866,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4498,1600000US3954866,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4672,1600000US3954866,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4472,1600000US3954866,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4666,1600000US3954866,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4452,1600000US3954866,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4671,1600000US3954866,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4434,1600000US3954866,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4434,1600000US3954866,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4436,1600000US3954866,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4437,1600000US3954866,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4445,1600000US3954866,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4450,1600000US3954866,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4447,1600000US3954866,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4456,1600000US3954866,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4463,1600000US3954866,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
765,1600000US3955552,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
776,1600000US3955552,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
762,1600000US3955552,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
784,1600000US3955552,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
759,1600000US3955552,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
790,1600000US3955552,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
757,1600000US3955552,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
799,1600000US3955552,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
752,1600000US3955552,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
801,1600000US3955552,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
746,1600000US3955552,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
799,1600000US3955552,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
741,1600000US3955552,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
795,1600000US3955552,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
736,1600000US3955552,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
792,1600000US3955552,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
739,1600000US3955552,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
800,1600000US3955552,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
727,1600000US3955552,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
795,1600000US3955552,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
725,1600000US3955552,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
722,1600000US3955552,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
721,1600000US3955552,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
724,1600000US3955552,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
709,1600000US3955552,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
719,1600000US3955552,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
701,1600000US3955552,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
716,1600000US3955552,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
694,1600000US3955552,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
715,1600000US3955552,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
687,1600000US3955552,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
714,1600000US3955552,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
677,1600000US3955552,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
711,1600000US3955552,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
669,1600000US3955552,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
709,1600000US3955552,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
663,1600000US3955552,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
709,1600000US3955552,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
657,1600000US3955552,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
710,1600000US3955552,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
654,1600000US3955552,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
653,1600000US3955552,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
652,1600000US3955552,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
649,1600000US3955552,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
651,1600000US3955552,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
648,1600000US3955552,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
651,1600000US3955552,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
648,1600000US3955552,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
649,1600000US3955552,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1625,1600000US3956770,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1613,1600000US3956770,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1611,1600000US3956770,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1609,1600000US3956770,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1601,1600000US3956770,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1608,1600000US3956770,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1587,1600000US3956770,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1602,1600000US3956770,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1570,1600000US3956770,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1592,1600000US3956770,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1555,1600000US3956770,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1583,1600000US3956770,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1551,1600000US3956770,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1590,1600000US3956770,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1538,1600000US3956770,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1589,1600000US3956770,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1527,1600000US3956770,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1594,1600000US3956770,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1510,1600000US3956770,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1590,1600000US3956770,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1500,1600000US3956770,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1496,1600000US3956770,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1507,1600000US3956770,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1486,1600000US3956770,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1515,1600000US3956770,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1478,1600000US3956770,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1530,1600000US3956770,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1476,1600000US3956770,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1531,1600000US3956770,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1461,1600000US3956770,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1546,1600000US3956770,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1459,1600000US3956770,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1560,1600000US3956770,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1454,1600000US3956770,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1583,1600000US3956770,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1461,1600000US3956770,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1597,1600000US3956770,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1461,1600000US3956770,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1621,1600000US3956770,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1465,1600000US3956770,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1639,1600000US3956770,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1640,1600000US3956770,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1640,1600000US3956770,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1643,1600000US3956770,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1641,1600000US3956770,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1641,1600000US3956770,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1645,1600000US3956770,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1651,1600000US3956770,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1655,1600000US3956770,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4020,1600000US3957862,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4099,1600000US3957862,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4079,1600000US3957862,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4178,1600000US3957862,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4117,1600000US3957862,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4157,1600000US3957862,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4157,1600000US3957862,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4147,1600000US3957862,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4190,1600000US3957862,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4138,1600000US3957862,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4231,1600000US3957862,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4157,1600000US3957862,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4286,1600000US3957862,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4162,1600000US3957862,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4346,1600000US3957862,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4220,1600000US3957862,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4417,1600000US3957862,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4259,1600000US3957862,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4489,1600000US3957862,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4300,1600000US3957862,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4557,1600000US3957862,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
4550,1600000US3957862,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
